,name,ownerAddress,breedCount,pegaTotalRaces,speed,strength,wind,fire,water,lightning,gender,bloodLine,breedType,winRate,win,lose,avg_position,firt_places,second_places,third_places,total_rewards
0,Donkey Kong,0xaAaaB52B0D4F33EE05b38cC553Dcd238efEe101b,2,279,0.35,6.36,4.77,6.66,4.91,8.24,Female,Klin,Rare,0.27,74,205,6.84,9,11,6,1585
0,Katarina Turcotte,0xaA15De768757f2dC56d90fa8e636F52A0125c1Aa,3,190,1.67,6.62,8.88,2.5,3.91,6.75,Male,Hoz,Pacer,0.16,31,159,8.18,3,5,5,665
0,Funny Looking Camel ,0x9FA5C07D10094BDA3ba010C5995c7EDADF08F791,3,281,8.36,6.77,5.72,7.24,2.3,2.86,Female,Klin,Pacer,0.11,32,249,9.33,3,2,4,507
0,Pinwheel,0xd086F176aA450ebdaC7aB253920318d749977c08,1,282,0.5,3.91,7.69,5.51,6.55,3.4,Male,Klin,Legendary,0.19,53,229,7.21,6,5,9,1084
0,Neelix | Fed,0x14164C1b74b0fdA87fEDeb527Ecb5803554F1EF7,2,255,7.14,3.8,6.38,2.55,2.73,4.42,Male,Klin,Pacer,0.2,51,204,6.77,2,7,2,570
0,Kaylee is First,0x4b66d1631C9b664c5f5d4FF88Ba8D3AB6b7da85F,2,273,4.09,4.74,3.73,3.59,4.12,3.64,Female,Zan,Rare,0.17,47,226,7.2,2,7,10,778
0,GEN 2 - 1,0x30aF822A152b6FCC1D1a2a7Bbd990172822EEe85,3,260,3.58,8.25,0.94,4.4,3.22,0.13,Female,Hoz,Pacer,0.18,47,213,8.38,4,9,3,894
0,SHAKUR///OSORABIOSO,0xAC0eEAf24183c372F0526c41e857EAE2B1fa7EF6,3,226,8.34,4.06,0.23,5.5,0.88,8.19,Male,Hoz,Pacer,0.34,76,150,7.45,18,11,13,2712
0,Thunder I GIG 106,0xAab708D564EC4f744a5cB710844424cEF027471a,3,275,8.22,4.16,8.84,6.9,6.35,5.09,Female,Klin,Pacer,0.22,60,215,6.35,4,12,8,1156
0,Keisuke#17,0x5442AB2753DEe3caec88b614037aE298E74c3990,3,241,5.91,0.08,1.85,3.97,3.07,5.49,Female,Hoz,Pacer,0.37,88,153,4.77,21,15,8,3073
0,JOHN 3:16,0x573D7a39D4034aDa282307761DCF4290f3649Cd8,2,270,5.33,7.45,4.33,8.1,1.87,3.71,Female,Campona,Pacer,0.18,48,222,8.4,2,7,6,674
0,THOR | MGG,0x82C2bc6f302daa28230D277Ca3b394eDFf9c7078,4,152,5.71,4.28,0.46,4.12,1.28,4.27,Female,Hoz,Pacer,0.24,37,115,6.91,12,9,5,1786
0,JECK,0xcC0BBAd66F16c1d82e0da5c9F0A6Fa10A240E6d4,2,274,3.17,0.38,2.5,2.23,3.32,7.97,Male,Klin,Pacer,0.23,62,212,7.64,7,8,7,1269
0,Compona PLatinum,0x8783ac3bEcaC2367ABAf6bc7fd23bfA8A6308E25,3,274,8.91,0.88,3.33,1.31,6.8,2.93,Female,Campona,Epic,0.5,136,138,3.74,35,14,7,4473
0,Pega De Jawara,0xf4BF34410eA49Ad5ea5CF390A62dD0C9B4Eb2Db0,4,249,6.91,7.79,3.22,1.75,3.33,0.82,Female,Hoz,Pacer,0.15,38,211,8.85,4,4,4,700
0,Leanne Bins,0xbd2Ef59b97175643664Be13Fd86be7B80bf0A063,3,265,1.94,3.53,0.67,1.46,5.96,5.41,Female,Hoz,Pacer,0.2,54,211,7.4,8,7,4,1252
0,HOZ NOX SZG | RDG #002,0x5c466aacF1a70aa7230a920719C6bFF7F59918F5,3,270,6.18,4.69,1.73,3.3,7.28,5.14,Male,Hoz,Pacer,0.19,51,219,7.34,4,5,6,796
0,Tapa-SFF-02,0x57F6bC8f24e4A0220B4A4c9DD7262A630B73CEA1,3,270,8.71,7.33,4.27,0.57,7.27,2.25,Male,Zan,Pacer,0.2,55,215,8.06,5,5,11,1031
0,Paradise #1,0xd7FD969dD2F0bcf9610Eb499CA983895a8792557,3,266,0.71,3.63,3.67,2.23,4.93,0.12,Female,Hoz,Pacer,0.22,58,208,7.8,8,8,7,1374
0,ROSES ARE ROSIE,0x7c220CE49eCf78BeAb1FD94ff637FEE8aBFFb5aF,3,273,8.82,3.97,2.52,7.58,1.45,7.63,Female,Klin,Epic,0.34,92,181,7.34,19,14,7,2793
0,GGG 110,0x18701332A0126472Ea908f54dE9836Ca1C5e9679,1,272,1.79,4.13,7.79,8.03,2.94,5.47,Male,Klin,Rare,0.1,27,245,8.7,0,5,2,272
0,Ardith Mayert,0x7aeD0B837e7129a65a3377F511a736f110c7d049,4,269,0.86,6.38,0.26,0.06,0.87,4.75,Male,Hoz,Pacer,0.14,37,232,8.3,1,3,7,419
0,Den-Den Daiko,0xB471f42912b6a607e98f341378E0D2d443730E1c,3,272,2.61,4.06,1.31,8.9,8.18,6.92,Female,Hoz,Pacer,0.25,67,205,6.79,9,9,10,1601
0,AUGUSTUS,0x8FF5c3138aaf03ee0937423fD84b46ce299FaE9f,2,265,0.18,4.37,6.65,4.43,8.99,5.73,Female,Zan,Pacer,0.15,40,225,8.01,5,5,8,953
0,Francisca McKenzie,0xd4872430EA95002EBeD5A5311f944aFB63aAc242,3,272,1.75,5.09,0.66,8.68,7.47,1.09,Male,Hoz,Pacer,0.25,69,203,6.78,10,8,11,1688
0,Hoozi,0x484Cbf176eB1c76f1319767aC9997b7667305326,3,276,8.54,8.28,4.02,5.92,1.15,1.96,Female,Hoz,Pacer,0.14,38,238,8.84,8,1,5,1014
0,DC | P59,0x1aBD86fDa311862c0FAC152D25B5d98b74c9Fc45,2,265,1.55,6.75,6.3,2.69,8.36,8.18,Female,Klin,Pacer,0.25,65,200,7.6,9,9,9,1575
0,fina,0x43E983c38B248c13B264F937A35B2923Ac0ECFf6,3,269,6.88,8.36,2.95,1.7,7.68,6.97,Female,Hoz,Pacer,0.14,39,230,8.62,1,5,3,403
0,BEBEBATA | 38,0xdDfdcEeC83d6070D50C070010E3be702225da39E,3,287,7.75,5.92,8.4,0.48,1.12,5.7,Male,Klin,Pacer,0.18,52,235,8.19,0,9,6,552
0,-Lex,0x38Dd76600A439FD87e29FfCe73f247a03c29e568,3,265,4.19,8.85,5.22,4.79,1.23,3.0,Female,Zan,Pacer,0.18,48,217,8.48,5,3,10,917
0,YG3 10,0xaF722878b657013d23eb548fC4f7a88eBaa490A1,3,275,5.53,7.21,2.81,7.99,2.18,5.61,Female,Hoz,Pacer,0.24,66,209,7.92,11,4,7,1513
0,Vendil Gaming 415,0xEb39A9CFDC1bfC939e66D5B8Dd1Aa21Eaa0C42DF,3,271,4.56,3.67,8.79,8.19,3.8,0.84,Female,Campona,Pacer,0.25,69,202,7.53,15,11,3,2137
0,Gipsy#1,0x44e710b838ee1674506E5B91AA978e3aEDCa9a74,2,281,7.44,7.93,3.75,0.76,2.53,1.78,Male,Hoz,Pacer,0.08,23,258,10.24,2,1,3,332
0,Mace Origin 10,0x178296b0de570c39464cE86e8f3f75d8B430850A,3,284,1.02,2.22,7.65,2.5,2.72,1.02,Male,Zan,Rare,0.19,55,229,8.04,7,9,4,1235
0,Doodle | TCG,0x061425974Bac7D6fef431F6d62F57a9821Bd79c8,3,273,0.22,3.14,8.94,0.24,4.46,4.61,Male,Hoz,Pacer,0.15,41,232,8.28,3,6,8,787
0,FLY ME TO THE MOON ð,0x7f1424cc668bF93339Cecab1d42739b79b67f834,2,271,3.27,2.55,7.88,8.14,4.16,8.17,Male,Zan,Pacer,0.18,50,221,8.52,2,4,7,568
0,anel02,0xB8596e74734f9576B290F70f658e9B64D7320bFE,3,45,7.21,7.14,5.87,7.38,3.65,2.72,Female,Zan,Pacer,0.29,13,32,6.576923076923077,3,2,4,507
0,Marilou Corwin,0xEB7771615b5cFeE4B40ABA6D2E91C601413748EB,3,262,4.46,4.19,6.5,5.83,5.19,8.67,Male,Hoz,Pacer,0.19,51,211,8.08,4,6,8,892
0,Lexa #054,0xD4D146ab767730F8CaaF6ce2830607d3B53B5018,3,257,2.43,8.2,0.95,7.08,8.74,4.4,Male,Klin,Pacer,0.28,71,186,6.86,10,8,10,1662
0,Mapua,0x047Eab88eD07aA777C73b45977470470607721B0,3,275,4.36,5.98,4.46,2.78,5.63,8.48,Female,Hoz,Pacer,0.17,48,227,8.09,4,7,4,832
0,Dike | MJBT_02,0xEFA519E45e5b95b185Bc4CEb082D4f97c8C5D235,3,271,4.5,4.59,3.94,3.84,8.32,0.48,Female,Zan,Pacer,0.3,80,191,8.1,9,7,9,1487
0,MyKinTin#96,0x38e9C38D95a6Cd98D6248629388760aB8096a282,3,271,0.92,1.42,5.22,4.39,2.91,0.58,Female,Hoz,Pacer,0.21,57,214,8.75,4,13,5,1122
0,Storm.,0x2eE92c7E527A194BED52BA6C04FFd452ec6F700e,4,269,3.16,8.75,0.08,1.25,8.18,4.89,Female,Zan,Founding,0.22,59,210,7.23,9,6,8,1417
0,Aletilter,0x9894537776634228c1e5ac4cF6763a37B1b0a634,3,273,1.38,2.65,7.38,8.17,1.87,6.5,Female,Hoz,Pacer,0.16,43,230,9.09,3,3,10,707
0,SangReal 15 - Adriana Hansen,0x18e11370B61Ff9160Ca11a17ab85FD2b887b3317,4,228,2.86,6.67,3.75,0.36,4.53,4.99,Female,Hoz,Pacer,0.17,38,190,7.39,4,3,8,760
0,MintingMeta.Com I 06,0x8a39A3c018B8F4dBaffFb294fE3B324190Ef0dE0,3,276,8.75,5.81,7.93,5.59,6.09,7.04,Male,Klin,Pacer,0.13,36,240,7.78,3,4,6,647
0,09 Noah Batz â¡ | CitaGuild.com,0x29b3879C880b198Ffb31A6D17e14794Cc16e7528,3,272,3.5,8.98,3.73,3.61,1.58,3.27,Male,Hoz,Pacer,0.08,23,249,8.77,1,1,5,279
0,Way 62 | SLG,0x3664ee296aDc82B4B8de0cdB237c58f80ecb53Ab,3,267,0.31,5.03,8.9,0.87,3.8,6.65,Male,Campona,Pacer,0.16,42,225,8.24,1,6,5,499
0,KAIZEN 30 | REAL DEAL,0x33a3bCaAa76bE7f79d271243B996F51c3e47186C,3,268,3.0,5.23,7.27,3.52,7.35,2.37,Female,Klin,Rare,0.29,79,189,7.83,9,11,9,1663
0,COPITA,0x47Bc2c53cF0c8FF9730B11B4eA080C2542E83410,4,263,0.73,7.17,1.32,2.05,1.98,4.89,Male,Klin,Rare,0.2,53,210,7.6,4,7,3,806
0,Cow ,0xF142e2C7E67FCA24E4702771325A2CFccb5e65B4,3,258,7.47,7.14,3.43,2.76,1.33,7.41,Female,Hoz,Pacer,0.17,44,214,9.21,8,4,7,1198
0,Bogsky,0xC16823673ed1f24455D1BF99A572d1317316e2eB,3,269,7.13,5.22,0.82,6.76,0.23,1.69,Male,Zan,Pacer,0.27,73,196,7.64,8,9,7,1418
0,OG.Alcasid,0xA45C885c80e4aa34Aa1A91Cf5Ca6e8C56DE624F2,2,270,0.18,3.75,0.27,0.08,2.42,3.23,Female,Zan,Rare,0.1,27,243,8.62,1,2,1,219
0,LA R-04,0x8b6A384986cBb846350dA156dbf39016bd10FE98,3,198,8.97,2.91,6.76,6.95,6.6,7.24,Male,Hoz,Rare,0.29,58,140,5.13,14,8,17,2264
0,Sante,0x02F2BC7812f670b6B552Aa570e5df627b074C5A5,2,256,0.57,8.58,7.89,3.57,0.64,0.42,Female,Klin,Pacer,0.18,45,211,8.73,10,6,4,1418
0,Founding Hoz 1,0x52866bF6d5b4DD052e3f3BA13291A9Ae496435D9,3,266,2.43,3.09,6.3,2.17,4.22,8.51,Female,Klin,Epic,0.21,57,209,8.33,7,3,10,1127
0,EmbarrX,0x84f00268984e80ebf7632498F41FC8194b45bc21,4,260,4.98,5.84,2.26,7.64,1.26,8.07,Female,Zan,Founding,0.31,81,179,7.04,18,8,12,2554
0,NOS-APOLLO,0xc5131d5d6Df2D8121195246122C03CBC450547AB,3,273,5.06,0.77,1.95,5.23,5.98,3.53,Male,Hoz,Pacer,0.32,88,185,4.7,17,11,12,2581
0,ð RC Moon Light,0x7D4f21df866f201a32464876Df93D2f1284f9872,2,248,3.36,7.98,4.04,7.82,7.61,8.37,Male,Zan,Rare,0.23,58,190,6.78,7,13,8,1515
0,PLAYER #47,0x78Bbc3Aa3B1168Ee47eE12265592c650aa04a2E6,3,255,5.33,7.42,6.68,4.31,6.88,3.94,Female,Zan,Pacer,0.16,42,213,8.12,5,8,6,1033
0,Real Deal 80,0x2F68Cd6609D37ee9e3eF804F5D9AE23CEa947e1f,7,273,1.05,5.46,3.66,4.9,2.19,2.36,Female,Campona,Founding,0.19,51,222,8.06,5,8,7,1059
0,Maudonnett Odin,0x6f43da450C3Cd6abe1cf521dd3a152729D39bC8D,2,209,1.96,1.53,4.72,0.47,6.24,0.75,Female,Klin,Pacer,0.31,64,145,7.48,11,12,8,1891
0,Shane Hickle,0xdDfdcEeC83d6070D50C070010E3be702225da39E,3,266,1.38,3.55,0.22,2.71,5.31,5.21,Female,Hoz,Pacer,0.19,51,215,7.04,5,6,9,1023
0,Biscuit | GIG,0x1e10d26346f582Cf34b05d0Ee49A503384046A88,3,275,7.31,0.43,7.71,8.99,7.89,4.49,Female,Zan,Pacer,0.47,130,145,4.26,16,22,15,3038
0,Akari,0xC9d14BdCf3aeA5c387415128D8281efc06883F90,3,274,4.34,7.17,8.23,5.33,2.18,1.22,Female,Klin,Pacer,0.18,50,224,8.91,8,3,6,1128
0,Riley Holden,0x00eA685b964F8F616D89a802ED1Bb723943AD239,3,270,8.83,4.33,2.18,6.1,6.94,6.67,Male,Hoz,Pacer,0.26,69,201,6.29,10,7,10,1618
0,Bugxie 26 | DGG,0x3b64E295A83Be3f35CA58a8d29838036457Cc51D,3,254,1.68,8.25,5.33,0.15,2.11,8.55,Female,Hoz,Pacer,0.21,54,200,8.49,7,7,5,1173
0,ExCalibur,0x39f92785B7A973F2Bea27FedCD62a4Eaecb9BA36,4,273,0.84,4.17,1.64,8.18,8.16,0.95,Male,Klin,Founding,0.27,74,199,6.83,6,8,18,1450
0,Agent x011 | IG,0xB1eCc98c1d07778D782A844aA1981a4C81E1Cd96,3,282,7.43,1.37,5.12,4.49,2.28,2.49,Male,Klin,Pacer,0.3,85,197,4.6,15,12,9,2337
0,ImSy | Oenace,0xd68962B0084596A00a227dFCC56A8245aA0679b1,3,266,4.55,2.14,4.8,6.25,4.89,6.01,Female,Hoz,Pacer,0.23,62,204,6.34,8,13,11,1698
0,Zan ni benn #40 | real deal,0x664Fe01207Dc37C84A97A8dCdC28bCc1Da6bEE57,1,276,6.13,6.36,6.59,4.09,2.07,4.11,Male,Zan,Epic,0.13,36,240,8.01,1,7,4,517
0,Dickens Cider,0xb791EeacD19E4D0E8A0A1a85C1992eD0670C8975,3,268,4.76,8.41,0.65,2.54,3.73,5.59,Male,Zan,Epic,0.2,53,215,8.18,4,5,7,822
0,TCCM 4,0x42fa38498758668515587aEA5A5d93Bb74577375,2,271,6.12,1.98,5.75,7.52,4.57,3.39,Female,Zan,Legendary,0.34,91,180,5.4,2,18,14,1366
0,Yellow Mountain,0xaD900B4B77EE00C25228e164384e1CFd9B39144e,3,210,5.23,6.53,1.43,0.64,6.51,5.7,Female,Zan,Pacer,0.2,43,167,7.59,6,7,3,1016
0,Grim,0xe0537bF40d33AC9B940133002e05C453F100Eb34,2,273,0.65,2.27,1.47,5.39,4.44,7.85,Female,Zan,Legendary,0.21,58,215,8.74,6,9,4,1130
0,Megalox,0x1481E391Dc360526713D6aC4Fd5c747F9365C5aC,3,262,4.73,5.58,5.29,6.38,6.45,4.41,Male,Hoz,Pacer,0.15,39,223,7.54,3,3,2,499
0,H--16,0xA26848F29B71A3FCC545F90A540a612C142e8d1B,4,270,3.61,3.17,7.95,7.74,4.54,2.26,Female,Hoz,Pacer,0.24,66,204,6.87,14,5,7,1872
0,Mira#4,0x775d437266975D74274d8da3AcaAC15a8AA7df34,4,273,6.88,2.41,1.58,0.3,1.99,3.62,Female,Hoz,Epic,0.3,82,191,4.81,9,9,16,1757
0,Halo,0x999ECaa9D4e45D117b46c48bf7ad67efaC2aB9Ff,2,268,6.13,0.65,5.96,0.58,2.39,6.75,Female,Campona,Epic,0.33,88,180,5.37,22,13,8,3090
0,Harpuia,0x0d9DCD98f9522150971a9eC9dD6E60C78D32DA0c,2,267,4.83,2.7,3.56,3.91,6.51,8.63,Female,Campona,Pacer,0.26,69,198,6.77,9,11,11,1715
0,Coco #13,0x6F01990890b83a48CF567A4e913da26a7bD86e27,3,288,1.42,5.76,4.69,5.86,7.05,8.94,Female,Hoz,Pacer,0.22,63,225,8.17,4,6,8,892
0,Bach,0xB1Fba642b4Fa7ACc63e35615C499a568AA31706B,3,269,7.16,8.7,6.7,3.89,1.68,4.78,Female,Zan,Legendary,0.11,29,240,9.52,2,1,3,332
0,Sana Minatozaki | TCG,0xDC2e6C2318a71d40187668D192F57E5f462FA74d,2,273,3.42,5.27,4.97,5.37,2.32,3.38,Female,Zan,Pacer,0.16,44,229,7.94,4,2,6,664
0,0007 #A8 ð¦,0x68AcD23033C0F0029d9a42a00133De3D877ef8e8,3,266,8.1,7.77,0.53,0.77,8.8,1.17,Male,Hoz,Pacer,0.26,68,198,8.36,9,5,10,1425
0,Isme,0xBA577b0A27348Ad2f920B6A22e574501437090D1,3,269,8.21,7.56,1.81,8.7,4.58,6.17,Male,Campona,Rare,0.2,53,216,7.89,6,7,7,1120
0,Marks,0xF8d83341CE2689Ce21E285141740E80e590335C0,3,269,6.69,2.54,5.52,8.09,7.42,5.26,Female,Zan,Legendary,0.35,95,174,5.04,11,13,16,2143
0,Smoker 90 | Real Deal,0x37812eB5a8911f805EAd0f134958a9385395b688,2,282,7.35,1.21,3.63,7.87,4.32,4.14,Female,Klin,Rare,0.43,121,161,3.89,20,22,14,3432
0,Sweet Tooth,0x55F58d3292c7374BD5b7E6E060F1f506aC69C639,3,275,1.72,0.52,0.54,2.36,1.82,3.59,Male,Campona,Pacer,0.15,42,233,7.81,3,4,5,621
0,TeamSantiago,0x6EeF7BF9A40a77B0793164b4A61237CfA08C42d0,3,255,3.79,5.7,8.05,6.1,7.51,7.61,Male,Hoz,Pacer,0.21,53,202,7.19,6,7,8,1146
0,Pinkie Pie | Fed,0x0Bd88F211854F4dcA3532733326Ff932c6241a8a,3,274,3.52,8.98,1.89,1.03,5.11,0.39,Female,Klin,Pacer,0.19,53,221,8.72,3,5,5,665
0,911 Turbo-S | Lambros,0x3A0CeddEE6C4BA292dd1C39584cddC5dfBa15C81,3,268,0.18,6.39,5.51,3.71,4.68,6.65,Male,Zan,Rare,0.19,51,217,7.67,4,3,5,682
0,ðððBREEDER HOZððð,0xEA27274D342f24b99F28f086aE2ef035deA4788d,3,248,3.58,7.82,0.81,7.46,3.32,7.73,Male,Hoz,Pacer,0.21,51,197,8.24,4,8,11,1058
0,boh,0x03ad85E581D21e60E8e3Bf8DA9736D9aC400d93A,3,106,6.39,1.64,6.7,1.84,7.04,0.7,Female,Hoz,Pacer,0.35,37,69,7.12,21,11,4,2793
0,Ginjis,0x4926bd156BaDD09fD9A07A08c2F3146Ae57cD8b0,3,270,8.54,6.56,3.79,2.73,3.49,5.59,Female,Hoz,Pacer,0.14,39,231,8.2,0,6,4,368
0,Airseeker,0x55733fe124968B03D60341f361BcDB5f088163dD,3,274,4.89,4.98,5.53,7.21,4.37,0.46,Male,Hoz,Pacer,0.24,65,209,7.29,10,12,8,1786
0,COW | PG,0x4bcF64C2AFD67C32D2357Ac64CAabB44B685e4ee,2,272,0.19,0.99,1.95,2.45,2.82,6.11,Male,Hoz,Pacer,0.14,38,234,9.09,2,5,3,508
0,AC 137,0x5c0C6d01A7d5e41aAB0a5b9E04E7547CFC7e070E,3,274,1.57,3.72,1.89,1.77,3.5,3.86,Female,Hoz,Pacer,0.18,49,225,7.96,3,3,9,681
0,ch4k v2.3,0x735a8a44F0844a35Dd6bd3B29B7414DAa3AFfF0C,3,273,8.99,1.94,6.92,1.81,2.61,0.11,Male,Campona,Pacer,0.41,112,161,4.98,26,13,7,3484
0,AA-SANJOSE,0x8775773c4B85EDAeA727222F629f1398f249c4aD,2,265,0.06,0.58,1.46,4.45,5.92,1.84,Male,Zan,Pacer,0.17,45,220,7.81,4,3,8,760
0,ð¦ ð¦ ð¦ foxfox,0x78f92Fc4ffD5860Ff4fd596aeFd59C770B39De81,2,263,5.23,3.53,8.53,1.17,0.38,1.86,Female,Campona,Pacer,0.24,62,201,7.4,11,6,9,1653
0,Persevearn#1,0xe4786C9623Ebe96EB7bEC13Ff8501eB93CF24d4D,3,267,0.26,0.58,0.06,6.84,1.22,2.64,Female,Klin,Legendary,0.16,44,223,8.24,10,4,6,1382
0,Bbullies 08,0x8F7Cd899312B74846286560B62C39176D8DE0272,3,271,2.52,5.27,8.41,7.03,2.59,1.58,Male,Klin,Pacer,0.2,54,217,8.62,6,5,5,980
0,Chozan,0xBd6ec2656151DB4B1F952fE97f218aC036322C4A,4,274,7.45,3.95,5.03,7.98,3.74,0.04,Male,Zan,Legendary,0.31,86,188,6.77,14,15,8,2338
0,Meta Jewel,0xaca26E2F5ddcC5b8253688fE0a663625B7cf3CD3,3,278,1.52,0.64,5.83,8.22,4.49,3.85,Male,Zan,Founding,0.14,40,238,7.84,3,5,6,691
0,Zechariah Dickinson,0xE5f12eD68F7163793F856c449E2001e1584eEa44,3,266,4.83,6.71,1.86,0.48,6.46,2.87,Female,Campona,Rare,0.18,47,219,7.25,7,5,8,1163
0,Melo,0x9009d00b7AD9918a320ae7CbC9DD1D7A49988447,3,205,2.62,4.85,7.54,1.0,0.37,7.2,Female,Klin,Pacer,0.16,33,172,8.68,11,3,6,1443
0,Crazydoll,0xb168560E8305F9501458Fa995d6FDF34AA807784,3,269,8.45,6.95,8.52,1.8,7.27,3.27,Female,Campona,Pacer,0.2,55,214,8.65,4,13,4,1096
0,Margaritaville,0x20F0932E81A373Ce87b2576f7220dC862c6bBdFF,4,116,4.15,7.48,8.24,2.23,6.91,5.83,Male,Klin,Pacer,0.22,25,91,7.506024096385542,5,7,5,963
0,Nikkei,0xDD2C396fE0AD5e37525368109eE2D3669bc3635b,2,273,2.05,0.93,2.4,7.58,8.67,5.49,Male,Klin,Pacer,0.26,71,202,6.93,11,10,7,1777
0,Kasina Wardani,0xe7C292a59f261c35B326df9C2dfEBE34a78B12ff,3,266,1.85,6.98,0.05,5.39,3.52,1.13,Female,Hoz,Pacer,0.16,43,223,8.29,4,6,4,788
0,Gosu | TCG,0x87E48C09Ba75086e8C2D94A58499cD32a313cA0C,4,274,4.32,0.19,0.64,1.29,8.61,2.85,Female,Hoz,Pacer,0.41,111,163,5.83,26,12,7,3440
0,AcapulcoGold,0x6d624eA50Ad8f731493AB96196a1fe67C6311c89,2,272,1.29,3.65,1.67,4.89,3.18,5.56,Female,Klin,Pacer,0.17,47,225,8.16,5,7,6,989
0,George Washington,0x06DCf2D811Ab322e3aD5596b627510de124aFEBc,3,274,3.42,3.16,1.81,7.24,4.75,8.63,Female,Hoz,Pacer,0.26,70,204,7.66,11,9,8,1759
0,September,0x76A43F796F17dD512f9f17826c924Aaf4e526408,3,260,8.62,7.7,1.38,2.65,0.27,7.42,Male,Campona,Pacer,0.18,47,213,9.69,4,7,6,884
0,Van Hellsing,0x999ECaa9D4e45D117b46c48bf7ad67efaC2aB9Ff,3,284,6.3,5.22,7.04,4.96,0.94,5.08,Female,Campona,Pacer,0.17,48,236,8.41,2,7,8,726
0,Iceland [NS.gg],0x930fDDe10c8cDA758232873A8428EF380810843A,2,269,1.39,7.58,4.79,0.41,5.42,7.85,Male,Klin,Pacer,0.2,55,214,7.42,4,5,12,952
0,Mich #28,0x9F0604b5EFc63aeCb55d6FC29643f711D2f1eF0B,3,263,6.29,2.37,0.61,5.18,6.25,8.87,Female,Hoz,Pacer,0.37,97,166,6.19,17,14,14,2765
0,Real Deal  138,0x664Fe01207Dc37C84A97A8dCdC28bCc1Da6bEE57,5,272,1.01,2.25,3.56,1.5,8.35,7.43,Female,Klin,Founding,0.19,53,219,8.33,11,8,3,1585
0,SPEAR PARADOX | MGG,0x69c582DC3673d3Ddb129Ec82FC05BC996B9AE7e2,3,201,8.58,2.65,4.83,2.93,0.53,4.94,Male,Klin,Pacer,0.26,52,149,5.83,10,14,4,1770
0,Moyi 3,0x083ED1a4d096bE48889c8321e97A0Fa40e5F7697,2,257,6.19,7.24,4.95,5.84,2.67,4.43,Female,Hoz,Pacer,0.15,39,218,8.75,1,4,3,359
0,Rachel Green,0x2e0be5cD157B249657Ad008db6D84E8aA5Bd839b,3,82,0.15,5.09,5.7,6.31,5.52,6.87,Female,Campona,Pacer,0.18,15,67,8.682926829268293,3,5,7,717
0,Klingyest,0x5dDb23040F06E9Be68BEb5268D1AEE0BBdd7dC63,3,274,4.21,0.56,0.0,8.2,1.25,4.77,Female,Klin,Legendary,0.42,115,159,5.31,29,14,6,3817
0,Sugar | GIG,0x1e10d26346f582Cf34b05d0Ee49A503384046A88,3,268,4.02,4.06,3.14,4.82,4.31,6.8,Female,Campona,Pacer,0.19,51,217,7.69,6,7,5,1068
0,GEN 2 - 8,0x0f38056d341BBf94DA202970a27B81428ed4C919,3,273,6.12,6.44,8.77,2.24,6.58,1.26,Male,Hoz,Pacer,0.25,67,206,8.7,10,6,5,1444
0,ETR  #10,0xBa3c8ea3A099451aBA5B2A8279491506d463CC1c,3,269,2.89,1.96,2.57,6.81,8.09,4.97,Female,Campona,Pacer,0.27,72,197,6.45,8,13,11,1698
0,community space,0x8091c95aE35973B642725C15E91fe3e1623a6332,4,252,3.56,6.03,6.19,4.47,6.47,0.13,Female,Hoz,Pacer,0.31,77,175,7.02,11,11,13,1977
0,Sonic | Owkay Gaming,0x0551adeDDB3bF6A2bA05f20eC5538664cb117a71,3,278,7.76,8.88,3.06,1.45,8.33,4.57,Male,Campona,Pacer,0.2,56,222,9.18,5,5,9,979
0,FasterThanYou I CMA,0xdDfdcEeC83d6070D50C070010E3be702225da39E,3,225,4.76,6.6,3.8,8.28,1.74,0.77,Male,Campona,Pacer,0.26,59,166,7.18,16,10,6,2276
0,Zoomies,0x37e90d88B5aEFE0aB9FfC58C54204ae595c0EA4C,3,275,8.39,7.33,6.21,8.02,8.88,1.63,Male,Zan,Legendary,0.25,68,207,7.34,5,8,9,1111
0,Swaimen,0x53F7D402f676467C3AC5b5EBeD12bb79DDF4AC02,3,272,4.46,7.79,0.53,3.98,5.94,6.51,Male,Hoz,Pacer,0.16,43,229,7.34,5,4,6,857
0, LVL99 GUILD #270,0x1CB81D66FaD5a4858A11660DAaE9B4F4bB4b70e7,4,273,8.48,4.57,7.21,8.53,1.99,6.79,Male,Zan,Pacer,0.27,73,200,7.7,10,9,6,1602
0,5 Star ,0x2fa827dA5F946115B6E39b7FbDaAF31f03baeB71,3,261,6.1,8.56,5.98,3.33,1.46,2.16,Male,Hoz,Pacer,0.14,37,224,9.0,5,3,9,891
0,LG | DIAMOND,0x4c48C038153eFd5D220652Ba1d3692D86F1418d8,3,279,4.3,8.37,5.38,8.89,1.17,1.36,Male,Zan,Legendary,0.25,70,209,7.78,9,11,5,1559
0,Top Racer #16,0x5474C7424b7C529C3Ec248882801E196f72B0219,3,274,1.98,8.29,0.99,3.06,3.85,7.8,Female,Hoz,Pacer,0.24,65,209,7.45,10,9,10,1706
0,iMaven,0x19C01E2e48A4c97c2F94335F08cFBf9E9e86C00b,3,275,7.67,5.03,6.59,6.98,6.12,8.82,Male,Hoz,Pacer,0.22,60,215,8.28,3,6,7,761
0,Flossie Kilback,0x759555410C643806dB097cDC52A76e0eFA7517c4,3,242,7.62,1.65,4.2,0.53,0.59,2.09,Male,Zan,Pacer,0.31,74,168,5.43,12,8,13,1950
